Date,Open,High,Low,Close
2016-10-20,104.92167110042226,105.50174944790214,104.92167110042226,105.35672986103219
2016-10-21,105.35672986103219,105.93680820851205,105.2117102741622,105.28422006759719
2016-10-24,105.6467690347721,105.79178862164208,105.28422006759719,105.42923965446717
2016-10-25,105.6467690347721,106.5893963494269,105.6467690347721,106.44437676255696
2016-10-26,105.86429841507707,106.08182779538203,105.71927882820711,105.86429841507707
2016-10-27,105.86429841507707,106.08182779538203,104.99418089385726,105.28422006759719
2016-10-28,105.28422006759719,105.50174944790214,105.06669068729225,105.28422006759719
2016-10-31,104.77665151355231,105.42923965446717,103.97904378576749,105.28422006759719
2016-11-01,104.77665151355231,105.28422006759719,104.55912213324734,105.28422006759719
2016-11-02,104.3415927529424,104.41410254637738,103.8340241988975,104.05155357920246
2016-11-03,103.61649481859256,103.8340241988975,103.10892626454766,103.25394585141764
2016-11-04,102.9639066776777,103.25394585141764,102.74637729737273,102.9639066776777
2016-11-07,104.12406337263744,104.41410254637738,103.61649481859256,104.41410254637738
2016-11-08,104.63163192668235,104.99418089385726,104.41410254637738,104.92167110042226
2016-11-09,105.6467690347721,105.93680820851205,101.513710808978,101.513710808978
2016-11-10,104.12406337263744,104.55912213324734,104.05155357920246,104.41410254637738
2016-11-11,102.0212793630229,102.5288479170678,101.44120101554303,101.586220602413
2016-11-14,101.44120101554303,101.94876956958791,100.71610308119318,101.65873039584797
2016-11-15,101.22367163523806,101.65873039584797,101.15116184180309,101.36869122210805
2016-11-16,101.80374998271795,102.23880874332785,101.44120101554303,101.513710808978
2016-11-17,101.513710808978,101.80374998271795,101.15116184180309,101.80374998271795
2016-11-18,101.65873039584797,102.09378915645789,101.36869122210805,102.09378915645789
2016-11-21,101.94876956958791,102.23880874332785,101.65873039584797,102.23880874332785
2016-11-22,102.60135771050277,103.9065339923325,102.60135771050277,103.61649481859256
2016-11-23,103.68900461202755,104.26908295950741,103.61649481859256,104.12406337263744
2016-11-24,103.8340241988975,103.8340241988975,103.25394585141764,103.54398502515758
2016-11-25,103.47147523172258,103.9065339923325,103.32645564485262,103.47147523172258
2016-11-28,103.47147523172258,104.41410254637738,103.47147523172258,104.05155357920246
2016-11-29,104.26908295950741,104.41410254637738,103.9065339923325,103.9065339923325
2016-11-30,103.97904378576749,104.26908295950741,103.68900461202755,103.97904378576749
2016-12-01,103.8340241988975,104.55912213324734,103.8340241988975,104.41410254637738
2016-12-02,103.25394585141764,103.25394585141764,102.81888709080773,103.25394585141764
2016-12-05,103.25394585141764,103.25394585141764,102.67386750393776,103.10892626454766
2016-12-06,104.12406337263744,104.70414172011732,104.05155357920246,104.41410254637738
2016-12-07,104.70414172011732,104.92167110042226,104.26908295950741,104.41410254637738
2016-12-08,104.84916130698728,105.86429841507707,104.84916130698728,105.71927882820711
2016-12-09,105.93680820851205,106.15433758881701,105.79178862164208,106.08182779538203
2016-12-12,106.29935717568696,106.6619061428619,105.50174944790214,105.6467690347721
2016-12-13,105.6467690347721,105.86429841507707,105.35672986103219,105.79178862164208
2016-12-14,106.15433758881701,106.29935717568696,105.71927882820711,106.00931800194702
2016-12-15,105.2117102741622,105.86429841507707,104.99418089385726,105.86429841507707
2016-12-16,105.57425924133713,105.57425924133713,104.84916130698728,104.84916130698728
2016-12-19,104.77665151355231,104.84916130698728,104.19657316607243,104.19657316607243
2016-12-20,104.3415927529424,104.3415927529424,103.76151440546252,104.05155357920246
2016-12-21,104.05155357920246,104.19657316607243,103.68900461202755,103.97904378576749
2016-12-22,103.76151440546252,103.76151440546252,102.67386750393776,102.67386750393776
2016-12-23,102.38382833019782,102.74637729737273,102.0212793630229,102.31131853676284
2016-12-26,102.45633812363282,102.67386750393776,102.31131853676284,102.67386750393776
2016-12-27,102.67386750393776,102.81888709080773,102.45633812363282,102.60135771050277
2016-12-28,102.74637729737273,103.8340241988975,102.74637729737273,103.8340241988975
2016-12-29,103.61649481859256,103.61649481859256,103.25394585141764,103.32645564485262
2016-12-30,103.9065339923325,104.41410254637738,103.76151440546252,104.12406337263744
2017-01-03,103.97904378576749,104.26908295950741,103.68900461202755,104.26908295950741
2017-01-04,104.41410254637738,104.55912213324734,104.05155357920246,104.19657316607243
2017-01-05,104.19657316607243,105.13920048072723,104.12406337263744,105.13920048072723
2017-01-06,105.06669068729225,105.50174944790214,105.06669068729225,105.35672986103219
2017-01-09,105.50174944790214,105.79178862164208,104.84916130698728,105.06669068729225
2017-01-10,105.06669068729225,105.28422006759719,104.99418089385726,104.99418089385726
2017-01-11,105.57425924133713,105.6467690347721,104.99418089385726,104.99418089385726
2017-01-12,105.28422006759719,106.29935717568696,105.28422006759719,106.08182779538203
2017-01-13,105.57425924133713,105.57425924133713,105.28422006759719,105.28422006759719
2017-01-16,104.99418089385726,104.99418089385726,104.12406337263744,104.41410254637738
2017-01-17,104.41410254637738,104.99418089385726,104.41410254637738,104.84916130698728
2017-01-18,104.70414172011732,104.70414172011732,104.48661233981237,104.63163192668235
2017-01-19,104.19657316607243,104.55912213324734,103.8340241988975,104.3415927529424
2017-01-20,104.3415927529424,104.77665151355231,104.3415927529424,104.63163192668235
2017-01-23,105.2117102741622,105.86429841507707,105.2117102741622,105.50174944790214
2017-01-24,105.86429841507707,106.29935717568696,105.71927882820711,106.29935717568696
2017-02-02,106.5893963494269,106.80692572973187,105.50174944790214,105.71927882820711
2017-02-03,105.79178862164208,106.08182779538203,105.35672986103219,105.6467690347721
2017-02-06,105.86429841507707,106.44437676255696,105.79178862164208,106.22684738225199
2017-02-07,106.00931800194702,106.51688655599193,106.00931800194702,106.29935717568696
2017-02-08,106.74474554374153,106.74474554374153,105.92820020230816,106.52205135971424
2017-02-09,106.52205135971424,107.19013391179608,106.37358857036273,106.89320833309304
2017-02-10,107.04167112244455,108.30360483193246,107.04167112244455,108.08091064790518
2017-02-13,108.08091064790518,108.52629901595974,108.08091064790518,108.30360483193246
2017-02-14,108.9716873840143,109.12015017336581,108.52629901595974,108.67476180531126
2017-02-15,108.82322459466278,109.7140013307719,108.67476180531126,109.7140013307719
2017-02-16,109.8624641201234,110.15938969882644,108.89745598933852,109.04591877869005
2017-02-17,109.34284435739309,109.41707575206885,108.89745598933852,108.89745598933852
2017-02-18,108.82322459466278,109.19438156804156,108.67476180531126,109.12015017336581
2017-02-20,109.19438156804156,109.34284435739309,108.52629901595974,108.52629901595974
2017-02-21,108.67476180531126,108.9716873840143,108.45206762128397,108.74899319998701
2017-02-22,109.26861296271733,109.41707575206885,108.6005304106355,108.82322459466278
2017-02-23,108.74899319998701,109.19438156804156,108.52629901595974,108.52629901595974
2017-02-24,108.45206762128397,108.82322459466278,108.15514204258093,108.6005304106355
2017-03-01,108.52629901595974,108.52629901595974,107.41282809582334,107.41282809582334
2017-03-02,108.30360483193246,108.74899319998701,107.26436530647183,107.70975367452638
2017-03-03,107.3385967011476,107.41282809582334,106.89320833309304,107.04167112244455
2017-03-06,106.96743972776879,107.26436530647183,106.89320833309304,107.11590251712032
2017-03-07,107.26436530647183,107.78398506920215,107.26436530647183,107.56129088517487
2017-03-08,107.85821646387791,108.15514204258093,107.56129088517487,108.15514204258093
2017-03-09,107.78398506920215,107.78398506920215,106.81897693841728,106.96743972776879
2017-03-10,106.81897693841728,106.96743972776879,106.2251257810112,106.89320833309304
2017-03-13,107.11590251712032,107.63552227985063,107.11590251712032,107.63552227985063
2017-03-14,107.78398506920215,108.52629901595974,107.78398506920215,108.37783622660822
2017-03-15,108.08091064790518,108.37783622660822,107.78398506920215,108.15514204258093
2017-03-16,108.82322459466278,109.63976993609612,108.82322459466278,109.56553854142037
2017-03-17,109.63976993609612,110.0109269094749,109.4913071467446,109.8624641201234
2017-03-20,109.78823272544764,110.08515830415068,109.63976993609612,109.78823272544764
2017-03-21,110.30785248817796,111.19862922428707,110.30785248817796,111.19862922428707
2017-03-22,110.2336210935022,110.2336210935022,109.8624641201234,110.15938969882644
2017-03-23,110.7532408562325,110.82747225090827,110.08515830415068,110.3820838828537
2017-03-24,110.3820838828537,110.45631527752948,110.0109269094749,110.2336210935022
2017-03-27,109.8624641201234,110.45631527752948,109.63976993609612,110.15938969882644
2017-03-28,110.67900946155675,110.7532408562325,109.78823272544764,110.2336210935022
2017-03-29,110.53054667220523,110.604778066881,109.8624641201234,109.8624641201234
2017-03-30,109.8624641201234,110.2336210935022,109.7140013307719,109.7140013307719
2017-03-31,109.78823272544764,110.0109269094749,109.41707575206885,109.41707575206885
2017-04-05,109.78823272544764,111.05016643493555,109.78823272544764,110.82747225090827
2017-04-06,111.05016643493555,111.05016643493555,110.30785248817796,110.45631527752948
2017-04-07,110.30785248817796,110.30785248817796,108.9716873840143,110.0109269094749
2017-04-10,110.0109269094749,110.2336210935022,109.8624641201234,110.15938969882644
2017-04-11,110.0109269094749,110.45631527752948,109.4913071467446,109.7140013307719
2017-04-12,109.7140013307719,110.0109269094749,109.34284435739309,109.93669551479915
2017-04-13,109.7140013307719,110.53054667220523,109.7140013307719,110.45631527752948
2017-04-14,109.7140013307719,109.7140013307719,109.12015017336581,109.19438156804156
2017-04-17,109.19438156804156,109.56553854142037,108.89745598933852,109.26861296271733
2017-04-18,109.63976993609612,109.8624641201234,109.12015017336581,109.26861296271733
2017-04-19,108.52629901595974,108.74899319998701,107.85821646387791,108.08091064790518
2017-04-20,107.70975367452638,108.22937343725671,107.63552227985063,108.08091064790518
2017-04-21,108.74899319998701,109.12015017336581,108.52629901595974,109.12015017336581
2017-04-24,109.7140013307719,109.78823272544764,109.04591877869005,109.34284435739309
2017-04-25,109.63976993609612,110.45631527752948,109.41707575206885,110.3820838828537
2017-04-26,110.90170364558404,110.90170364558404,110.45631527752948,110.67900946155675
2017-04-27,110.3820838828537,110.604778066881,110.08515830415068,110.604778066881
2017-04-28,110.604778066881,110.7532408562325,110.30785248817796,110.67900946155675
2017-05-02,111.34709201363859,111.94094317104467,111.34709201363859,111.64401759234163
2017-05-03,111.79248038169314,112.31210014442345,111.79248038169314,112.16363735507193
2017-05-04,112.16363735507193,112.31210014442345,111.86671177636889,112.31210014442345
2017-05-05,112.01517456572041,112.01517456572041,111.49555480299009,111.56978619766586
2017-05-08,112.16363735507193,112.38633153909922,111.71824898701738,112.38633153909922
2017-05-09,112.38633153909922,113.57403385391136,112.38633153909922,112.757488512478
2017-05-10,113.05441409118104,113.35133966988407,112.83171990715377,113.20287688053256
2017-05-11,112.98018269650527,113.57403385391136,112.83171990715377,113.57403385391136
2017-05-12,113.20287688053256,113.57403385391136,113.05441409118104,113.27710827520832
2017-05-15,113.27710827520832,113.64826524858711,113.12864548585681,113.57403385391136
2017-05-16,113.57403385391136,113.72249664326286,113.20287688053256,113.57403385391136
2017-05-17,113.27710827520832,113.42557106455985,112.90595130182952,113.27710827520832
2017-05-18,112.31210014442345,112.68325711780226,111.79248038169314,112.68325711780226
2017-05-19,112.31210014442345,112.68325711780226,112.31210014442345,112.60902572312648
2017-05-22,112.757488512478,113.05441409118104,112.46056293377497,112.90595130182952
2017-05-23,112.90595130182952,113.4998024592356,112.83171990715377,113.35133966988407
2017-05-24,113.35133966988407,113.4998024592356,113.20287688053256,113.27710827520832
2017-05-25,113.8709594326144,114.31634780066895,113.4998024592356,114.31634780066895
2017-05-26,114.31634780066895,114.53904198469623,113.94519082729015,114.24211640599319
2017-05-31,114.24211640599319,115.05866174742654,113.42557106455985,113.57403385391136
2017-06-01,113.57403385391136,114.16788501131744,113.57403385391136,114.16788501131744
2017-06-02,114.76173616872349,114.76173616872349,114.3905791953447,114.61327337937199
2017-06-03,114.68750477404774,114.91019895807503,114.68750477404774,114.91019895807503
2017-06-05,114.83596756339925,115.80097569418413,114.68750477404774,115.80097569418413
2017-06-06,115.72674429950837,115.72674429950837,115.35558732612958,115.72674429950837
2017-06-07,115.65251290483262,115.94943848353563,115.35558732612958,115.72674429950837
2017-06-08,115.72674429950837,116.17213266756292,115.50405011548108,116.17213266756292
2017-06-09,115.87520708885988,116.32059545691443,115.72674429950837,115.80097569418413
2017-06-12,114.53904198469623,115.05866174742654,114.3905791953447,114.53904198469623
2017-06-13,114.53904198469623,114.76173616872349,114.31634780066895,114.68750477404774
2017-06-14,114.91019895807503,114.91019895807503,113.57403385391136,114.09365361664166
2017-06-15,114.01942222196591,114.16788501131744,113.72249664326286,114.16788501131744
2017-06-16,114.16788501131744,115.35558732612958,114.09365361664166,115.35558732612958
2017-06-19,115.35558732612958,116.61752103561747,115.35558732612958,116.61752103561747
2017-06-20,116.69175243029322,118.25061171848418,116.69175243029322,117.95368613978114
2017-06-21,117.58252916640235,118.62176869186298,117.06290940367202,118.10214892913265
2017-06-22,118.1763803238084,118.5475372971872,118.10214892913265,118.39907450783569
2017-06-23,118.39907450783569,118.84446287589024,118.25061171848418,118.32484311315994
2017-06-26,118.47330590251144,120.99717332148725,118.47330590251144,120.84871053213575
2017-06-27,120.84871053213575,120.99717332148725,120.25485937472966,120.70024774278421
