Date,Open,High,Low,Close
2015-01-05 00:00:00+08:00,9292.26749572087,9292.26749572087,9181.977956039962,9274.068359375
2015-01-06 00:00:00+08:00,9209.887939397158,9209.887939397158,9043.399436271273,9048.298828125
2015-01-07 00:00:00+08:00,9051.898567681033,9108.618031934962,9050.498183532341,9080.0478515625
2015-01-08 00:00:00+08:00,9153.988663078555,9246.578085954194,9153.988663078555,9237.98828125
2015-01-09 00:00:00+08:00,9247.358253443423,9284.528005948041,9215.5380859375,9215.5380859375
2015-01-12 00:00:00+08:00,9197.977448841602,9229.608163500368,9178.2578125,9178.2578125
2015-01-13 00:00:00+08:00,9162.727853056764,9253.778220149008,9161.668287563874,9231.7578125
2015-01-14 00:00:00+08:00,9235.85814379228,9242.15791966323,9161.668053466461,9180.1884765625
2015-01-15 00:00:00+08:00,9197.27817264042,9219.387446340701,9149.05769045082,9165.0478515625
2015-01-16 00:00:00+08:00,9245.727045173713,9256.817814521775,9109.418101229714,9138.248046875
2015-01-19 00:00:00+08:00,9183.717729037044,9247.047517282903,9151.778422107684,9174.017578125
2015-01-20 00:00:00+08:00,9188.718059071382,9259.267543542739,9177.438813391604,9251.6484375
2015-01-21 00:00:00+08:00,9283.74820872082,9319.66796875,9275.637893701452,9319.66796875
2015-01-22 00:00:00+08:00,9336.76772468045,9386.517501711332,9336.76772468045,9369.4677734375
2015-01-23 00:00:00+08:00,9421.957253288045,9471.756832038598,9421.957253288045,9470.8974609375
2015-01-26 00:00:00+08:00,9474.516615663848,9478.48730078694,9436.42694460112,9477.626953125
2015-01-27 00:00:00+08:00,9505.516673903447,9523.687490339851,9471.14768837849,9521.546875
2015-01-28 00:00:00+08:00,9503.157261438937,9515.24705056904,9471.266780515462,9510.876953125
2015-01-29 00:00:00+08:00,9479.318125691772,9482.087644604877,9403.70811093606,9426.8583984375
2015-01-30 00:00:00+08:00,9452.807209285,9466.607928632568,9361.8681640625,9361.8681640625
2015-02-02 00:00:00+08:00,9368.788167175966,9410.387590457389,9352.148593175023,9386.9482421875
2015-02-03 00:00:00+08:00,9394.427975521392,9460.127878848112,9394.427975521392,9448.6884765625
2015-02-04 00:00:00+08:00,9477.476726899038,9533.83682391516,9477.476726899038,9513.876953125
2015-02-05 00:00:00+08:00,9511.016606035682,9517.376928866588,9472.377132144933,9512.0068359375
2015-02-06 00:00:00+08:00,9521.836615521719,9521.836615521719,9448.60745608802,9456.13671875
2015-02-09 00:00:00+08:00,9465.077930582536,9465.077930582536,9413.13773239663,9421.4580078125
2015-02-10 00:00:00+08:00,9405.547798412801,9435.028135377737,9390.08790658519,9393.658203125
2015-02-11 00:00:00+08:00,9430.127098665907,9488.67663747373,9430.127098665907,9462.1767578125
2015-02-12 00:00:00+08:00,9496.346679325165,9500.306622344697,9447.147683191004,9496.2666015625
2015-02-13 00:00:00+08:00,9499.997203192086,9542.046818276176,9499.926891009127,9529.466796875
2015-02-24 00:00:00+08:00,9582.345917528575,9638.43648186082,9582.345917528575,9629.326171875
2015-02-25 00:00:00+08:00,9655.6750076343,9699.4951171875,9653.724821353819,9699.4951171875
2015-02-26 00:00:00+08:00,9687.436224835074,9688.026065891185,9610.545951004016,9622.0556640625
2015-03-02 00:00:00+08:00,9665.066114467007,9690.385334518205,9588.316465750846,9601.31640625
2015-03-03 00:00:00+08:00,9628.015523025584,9642.906079902654,9571.595859265366,9605.7255859375
2015-03-04 00:00:00+08:00,9596.196405484003,9635.135680760908,9580.736515156756,9621.6865234375
2015-03-05 00:00:00+08:00,9626.995947418769,9630.995929098852,9564.39662474868,9595.0458984375
2015-03-06 00:00:00+08:00,9587.54616349925,9645.7255859375,9574.506183846068,9645.7255859375
2015-03-09 00:00:00+08:00,9616.995845326957,9616.995845326957,9549.715881066355,9562.9365234375
2015-03-10 00:00:00+08:00,9566.206897341812,9583.737091793148,9520.287182368229,9536.4873046875
2015-03-11 00:00:00+08:00,9503.237394473997,9561.766427263807,9472.497298799462,9523.13671875
2015-03-12 00:00:00+08:00,9537.186792575205,9607.975530893518,9530.696587922524,9595.9560546875
2015-03-13 00:00:00+08:00,9608.39635092072,9633.465571852521,9579.3056640625,9579.3056640625
2015-03-16 00:00:00+08:00,9583.406907941042,9590.71644523703,9512.8671875,9512.8671875
2015-03-17 00:00:00+08:00,9555.05657009095,9629.756428929413,9539.3974609375,9539.3974609375
2015-03-18 00:00:00+08:00,9563.69669735584,9653.3857421875,9561.45647317906,9653.3857421875
2015-03-19 00:00:00+08:00,9667.965160803331,9745.544881000937,9667.965160803331,9736.685546875
2015-03-20 00:00:00+08:00,9706.304887193613,9749.6455078125,9705.275595061117,9749.6455078125
2015-03-23 00:00:00+08:00,9759.834952696963,9775.584880191016,9729.764778627212,9758.044921875
2015-03-24 00:00:00+08:00,9759.914908429055,9768.664868038577,9701.285296255297,9731.615234375
2015-03-25 00:00:00+08:00,9739.205730046835,9743.53578848938,9653.425846525262,9667.7861328125
2015-03-26 00:00:00+08:00,9579.586117912622,9619.076171875,9539.98668944993,9619.076171875
2015-03-27 00:00:00+08:00,9593.026939773126,9608.396987468392,9503.6767578125,9503.6767578125
2015-03-30 00:00:00+08:00,9533.336862123097,9556.206876106044,9503.48738744857,9521.8271484375
