Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,32.869998931884766,32.869998931884766,32.869998931884766,32.869998931884766,23.750446319580078,0
2009-01-05,35.16999816894531,36.59000015258789,30.56999969482422,36.59000015258789,26.4383544921875,26338
2009-01-06,36.59000015258789,36.59000015258789,33.93000030517578,36.56999969482422,26.42390251159668,24377
2009-01-07,34.70000076293945,34.869998931884766,32.209999084472656,32.209999084472656,23.273555755615234,16672
2009-01-08,33.599998474121094,33.810001373291016,30.15999984741211,30.15999984741211,21.792314529418945,31357
2009-01-09,32.43000030517578,32.52000045776367,32.02000045776367,32.220001220703125,23.28078269958496,18391
2009-01-12,31.6299991607666,34.189998626708984,31.600000381469727,34.189998626708984,24.704221725463867,13977
2009-01-13,34.189998626708984,34.189998626708984,31.65999984741211,32.65999984741211,23.59870719909668,11554
2009-01-14,32.65999984741211,34.77000045776367,32.4900016784668,34.77000045776367,25.123306274414062,13520
2009-01-15,34.77000045776367,34.77000045776367,30.950000762939453,31.0,22.39926528930664,29872
2009-01-16,31.200000762939453,31.389999389648438,30.0,30.0,21.676706314086914,14165
2009-01-19,31.450000762939453,33.72999954223633,31.3799991607666,33.72999954223633,24.371843338012695,8872
2009-01-20,30.6299991607666,32.84000015258789,30.530000686645508,32.84000015258789,23.728769302368164,27774
2009-01-21,30.399999618530273,30.549999237060547,30.010000228881836,30.5,22.03798484802246,29100
2009-02-02,30.399999618530273,33.040000915527344,30.399999618530273,33.040000915527344,23.873275756835938,7841
2009-02-03,30.719999313354492,31.649999618530273,30.719999313354492,31.469999313354492,22.73886489868164,16223
2009-02-04,29.270000457763672,31.84000015258789,29.270000457763672,31.690000534057617,22.8978271484375,16252
2009-02-05,33.900001525878906,33.900001525878906,31.389999389648438,31.43000030517578,22.709959030151367,14257
2009-02-06,31.770000457763672,32.54999923706055,31.770000457763672,32.20000076293945,23.266334533691406,22990
2009-02-09,29.950000762939453,34.77000045776367,29.950000762939453,34.77000045776367,25.123306274414062,28135
2009-02-10,32.54999923706055,34.97999954223633,32.400001525878906,34.97999954223633,25.275035858154297,17374
2009-02-11,34.97999954223633,34.97999954223633,30.93000030517578,30.93000030517578,22.34868621826172,14060
2009-02-12,33.130001068115234,34.61000061035156,32.25,34.61000061035156,25.007692337036133,17087
2009-02-13,34.61000061035156,34.61000061035156,30.09000015258789,33.279998779296875,24.04669189453125,17924
2009-02-16,33.279998779296875,35.529998779296875,33.029998779296875,35.529998779296875,25.672449111938477,9781
2009-02-17,35.529998779296875,35.529998779296875,32.2400016784668,32.439998626708984,23.439743041992188,12662
2009-02-18,31.0,32.54999923706055,30.219999313354492,30.219999313354492,21.835668563842773,13810
2009-02-19,32.18000030517578,35.220001220703125,31.940000534057617,35.220001220703125,25.448453903198242,15551
2009-02-20,32.29999923706055,34.34000015258789,32.0,34.34000015258789,24.812602996826172,24878
2009-02-23,34.34000015258789,34.34000015258789,29.860000610351562,32.439998626708984,23.439743041992188,15467
2009-02-24,31.799999237060547,34.40999984741211,31.65999984741211,34.40999984741211,24.863182067871094,22044
2009-02-25,32.5,32.95000076293945,32.400001525878906,32.7400016784668,23.656513214111328,19672
2009-02-26,32.7400016784668,33.0,32.560001373291016,32.79999923706055,23.699867248535156,23652
2009-02-27,30.510000228881836,33.09000015258789,30.510000228881836,33.04999923706055,23.880508422851562,11089
2009-03-02,35.36000061035156,35.36000061035156,31.75,31.93000030517578,23.071243286132812,37820
2009-03-03,34.15999984741211,34.15999984741211,31.299999237060547,31.950000762939453,23.085697174072266,18194
2009-03-04,29.719999313354492,32.75,29.719999313354492,32.75,23.66373634338379,25616
2009-03-05,35.040000915527344,35.040000915527344,33.0,33.45000076293945,24.16952896118164,22365
2009-03-06,31.110000610351562,36.02000045776367,31.110000610351562,36.02000045776367,26.02650260925293,14037
2009-03-09,33.70000076293945,33.70000076293945,32.970001220703125,33.31999969482422,24.075599670410156,9851
2009-03-10,35.650001525878906,35.650001525878906,33.02000045776367,33.47999954223633,24.191205978393555,7245
2009-03-11,35.81999969482422,35.81999969482422,33.86000061035156,34.25,24.74757194519043,32167
2009-03-12,36.63999938964844,36.63999938964844,33.95000076293945,34.04999923706055,24.603057861328125,19076
2009-03-13,31.670000076293945,35.349998474121094,31.670000076293945,35.0,25.289487838745117,41024
2009-03-16,35.060001373291016,35.619998931884766,35.060001373291016,35.529998779296875,25.672449111938477,38765
2009-03-17,38.0099983215332,38.0099983215332,35.29999923706055,36.16999816894531,26.1348819732666,32108
2009-03-18,36.0,36.310001373291016,35.93000030517578,36.099998474121094,26.08430290222168,21639
2009-03-19,35.0,36.59000015258789,35.0,35.900001525878906,25.93979263305664,35387
2009-03-20,38.40999984741211,38.40999984741211,35.380001068115234,35.41999816894531,25.59296417236328,36163
2009-03-23,35.41999816894531,36.56999969482422,35.41999816894531,36.56999969482422,26.42390251159668,19379
2009-03-24,34.02000045776367,37.5,34.02000045776367,37.400001525878906,27.02362632751465,24953
2009-03-25,35.0,38.060001373291016,35.0,37.81999969482422,27.327102661132812,16178
2009-03-26,40.459999084472656,40.459999084472656,37.630001068115234,38.099998474121094,27.529415130615234,36731
2009-03-27,40.7599983215332,40.7599983215332,35.439998626708984,37.77000045776367,27.29097557067871,24824
2009-03-30,40.40999984741211,40.40999984741211,35.130001068115234,36.290000915527344,26.221588134765625,33667
2009-03-31,33.75,37.2400016784668,33.75,36.63999938964844,26.4744873046875,16970
2009-04-02,35.0,38.58000183105469,35.0,38.58000183105469,27.87624740600586,18580
2009-04-03,35.880001068115234,38.86000061035156,35.880001068115234,38.599998474121094,27.890701293945312,18259
2009-04-06,36.0,39.33000183105469,35.900001525878906,38.790000915527344,28.027982711791992,14735
2009-04-07,38.790000915527344,38.79999923706055,38.20000076293945,38.79999923706055,28.035202026367188,8691
2009-04-08,40.0,40.0,37.599998474121094,37.72999954223633,27.262075424194336,35566
2009-04-09,40.369998931884766,40.369998931884766,38.220001220703125,39.279998779296875,28.382036209106445,23992
2009-04-10,42.02000045776367,42.02000045776367,39.279998779296875,39.970001220703125,28.880603790283203,58881
2009-04-13,37.18000030517578,40.2400016784668,37.18000030517578,40.18000030517578,29.032339096069336,24796
2009-04-14,42.9900016784668,42.9900016784668,39.54999923706055,40.5,29.263553619384766,29021
2009-04-15,40.5,40.5,39.81999969482422,40.25,29.082914352416992,20582
2009-04-16,43.060001373291016,43.060001373291016,40.900001525878906,41.20000076293945,29.76934242248535,35606
2009-04-17,44.08000183105469,44.08000183105469,38.31999969482422,39.880001068115234,28.815570831298828,21658
2009-04-20,37.09000015258789,40.5,37.09000015258789,40.16999816894531,29.02511215209961,20721
2009-04-21,42.97999954223633,42.97999954223633,37.36000061035156,40.779998779296875,29.465871810913086,24244
2009-04-22,43.630001068115234,43.630001068115234,40.529998779296875,40.650001525878906,29.37194061279297,11713
2009-04-23,43.4900016784668,43.4900016784668,39.95000076293945,40.459999084472656,29.23465347290039,6195
2009-04-24,37.630001068115234,41.119998931884766,37.630001068115234,40.5,29.263553619384766,7974
2009-04-27,38.0,40.779998779296875,38.0,39.52000045776367,28.555448532104492,11356
2009-04-28,36.7599983215332,39.970001220703125,36.7599983215332,39.04999923706055,28.215843200683594,10837
2009-04-29,40.0,40.0,39.08000183105469,39.400001525878906,28.468746185302734,7085
2009-04-30,40.0,42.150001525878906,40.0,42.150001525878906,30.45577621459961,37253
2009-05-04,40.0,45.099998474121094,40.0,45.099998474121094,32.587310791015625,23126
2009-05-05,41.95000076293945,47.16999816894531,41.95000076293945,46.29999923706055,33.45438766479492,46744
2009-05-06,43.060001373291016,46.56999969482422,43.060001373291016,46.400001525878906,33.52663803100586,30850
2009-05-07,45.0,46.5,45.0,46.29999923706055,33.45438766479492,30796
2009-05-08,49.540000915527344,49.540000915527344,45.349998474121094,45.83000183105469,33.11477279663086,13548
2009-05-11,49.029998779296875,49.029998779296875,43.630001068115234,46.20000076293945,33.38212585449219,21608
2009-05-12,42.970001220703125,45.599998474121094,42.970001220703125,44.599998474121094,32.226036071777344,25325
2009-05-13,44.599998474121094,44.900001525878906,44.52000045776367,44.66999816894531,32.27661895751953,9823
2009-05-14,47.790000915527344,47.790000915527344,41.54999923706055,43.650001525878906,31.53960609436035,14934
2009-05-15,40.599998474121094,44.88999938964844,40.599998474121094,44.79999923706055,32.37055206298828,11728
2009-05-18,44.79999923706055,45.29999923706055,44.29999923706055,45.060001373291016,32.55841827392578,9661
2009-05-19,48.0,48.0,42.0,46.099998474121094,33.30987548828125,23190
2009-05-20,43.0,46.61000061035156,43.0,46.29999923706055,33.45438766479492,14834
2009-05-21,49.540000915527344,49.540000915527344,45.599998474121094,45.95000076293945,33.20149612426758,9357
2009-05-22,49.15999984741211,49.15999984741211,45.5,45.779998779296875,33.078651428222656,16655
2009-05-25,48.97999954223633,48.97999954223633,45.5,45.72999954223633,33.04253005981445,12501
2009-05-26,45.72999954223633,46.2400016784668,45.58000183105469,45.599998474121094,32.94860076904297,11136
2009-05-27,48.790000915527344,48.790000915527344,46.099998474121094,48.0,34.68273162841797,29596
2009-06-01,51.349998474121094,51.349998474121094,47.52000045776367,47.720001220703125,34.480411529541016,14068
2009-06-02,51.04999923706055,51.04999923706055,44.380001068115234,47.849998474121094,34.57434844970703,19937
2009-06-03,51.150001525878906,51.150001525878906,47.5099983215332,47.790000915527344,34.53099060058594,18407
2009-06-04,44.45000076293945,47.75,44.45000076293945,46.70000076293945,33.743408203125,34959
2009-06-05,43.439998626708984,46.91999816894531,43.439998626708984,46.619998931884766,33.68560028076172,10613
2009-06-08,50.150001525878906,50.150001525878906,45.619998931884766,45.709999084472656,33.028076171875,9560
2009-06-09,48.900001525878906,48.900001525878906,44.279998779296875,44.45000076293945,32.11764907836914,38499
2009-06-10,41.34000015258789,45.04999923706055,41.34000015258789,44.849998474121094,32.406673431396484,10697
2009-06-11,47.97999954223633,47.97999954223633,44.0,45.25,32.695701599121094,20275
2009-06-12,45.2599983215332,45.290000915527344,44.43000030517578,44.65999984741211,32.26939010620117,14826
2009-06-15,44.29999923706055,44.29999923706055,42.84000015258789,43.040000915527344,31.09885025024414,22771
2009-06-16,43.040000915527344,43.380001068115234,42.70000076293945,43.04999923706055,31.1060791015625,11181
2009-06-17,43.04999923706055,43.4900016784668,42.900001525878906,42.970001220703125,31.048269271850586,12815
2009-06-18,42.970001220703125,43.29999923706055,42.400001525878906,42.75,30.889307022094727,14345
2009-06-19,42.75,43.25,42.650001525878906,43.25,31.25058364868164,18651
2009-06-22,43.06999969482422,44.04999923706055,42.79999923706055,43.900001525878906,31.72024917602539,12217
2009-06-23,42.849998474121094,43.099998474121094,42.79999923706055,42.849998474121094,30.961565017700195,12060
2009-06-24,42.79999923706055,45.77000045776367,42.72999954223633,44.08000183105469,31.850313186645508,18135
2009-06-25,44.349998474121094,44.790000915527344,44.099998474121094,44.58000183105469,32.211578369140625,12167
2009-06-26,44.75,44.81999969482422,44.47999954223633,44.599998474121094,32.226036071777344,6748
2009-06-29,44.79999923706055,44.900001525878906,44.09000015258789,44.279998779296875,31.99481773376465,8156
2009-06-30,44.880001068115234,44.88999938964844,44.08000183105469,44.459999084472656,32.124881744384766,7955
2009-07-01,44.47999954223633,45.650001525878906,44.45000076293945,45.45000076293945,32.840206146240234,11807
2009-07-02,45.599998474121094,46.0,45.47999954223633,45.900001525878906,33.16535949707031,9696
2009-07-03,45.45000076293945,46.099998474121094,45.400001525878906,45.79999923706055,33.09310531616211,9034
